iter log_res CL CD CM
19773 -7.549915 0.06389988 0.07311158 -0.3575854
19774 -7.549846 0.06390112 0.0731083 -0.3575912
19775 -7.549777 0.06390238 0.07310502 -0.357597
19776 -7.549711 0.06390362 0.07310174 -0.3576028
19777 -7.549646 0.06390488 0.07309846 -0.3576086
19778 -7.549581 0.06390614 0.07309518 -0.3576144
19779 -7.549516 0.06390738 0.0730919 -0.3576204
19780 -7.549452 0.06390864 0.07308864 -0.3576262
19781 -7.549389 0.0639099 0.07308536 -0.357632
19782 -7.549325 0.06391116 0.0730821 -0.3576378
19783 -7.549263 0.06391242 0.07307882 -0.3576438
19784 -7.549199 0.06391368 0.07307556 -0.3576496
19785 -7.549137 0.06391494 0.0730723 -0.3576556
19786 -7.549078 0.0639162 0.07306904 -0.3576614
19787 -7.54902 0.06391746 0.07306578 -0.3576672
19788 -7.548965 0.06391872 0.07306254 -0.3576732
19789 -7.548912 0.06391998 0.07305928 -0.357679
19790 -7.54886 0.06392126 0.07305604 -0.357685
19791 -7.54881 0.06392252 0.07305278 -0.357691
19792 -7.548761 0.06392378 0.07304954 -0.3576968
19793 -7.548711 0.06392506 0.0730463 -0.3577028
19794 -7.548658 0.06392632 0.07304306 -0.3577086
19795 -7.548608 0.0639276 0.07303982 -0.3577146
19796 -7.54856 0.06392886 0.07303658 -0.3577206
19797 -7.548514 0.06393014 0.07303334 -0.3577264
19798 -7.548469 0.0639314 0.07303012 -0.3577324
19799 -7.548424 0.06393268 0.07302688 -0.3577384
19800 -7.548378 0.06393396 0.07302366 -0.3577444
19801 -7.548333 0.06393524 0.07302044 -0.3577504
19802 -7.548291 0.0639365 0.0730172 -0.3577562
19803 -7.548249 0.06393778 0.07301398 -0.3577622
19804 -7.548208 0.06393906 0.07301078 -0.3577682
19805 -7.54817 0.06394034 0.07300756 -0.3577742
19806 -7.548134 0.06394162 0.07300434 -0.3577802
19807 -7.548098 0.0639429 0.07300112 -0.3577862
19808 -7.548061 0.06394418 0.07299792 -0.3577922
19809 -7.548026 0.06394546 0.07299472 -0.3577982
19810 -7.547994 0.06394674 0.0729915 -0.3578042
19811 -7.547965 0.06394802 0.0729883 -0.3578102
19812 -7.547939 0.06394932 0.0729851 -0.3578162
19813 -7.547915 0.0639506 0.0729819 -0.3578222
19814 -7.547894 0.06395188 0.07297872 -0.3578284
19815 -7.547875 0.06395316 0.07297552 -0.3578344
19816 -7.547857 0.06395446 0.07297232 -0.3578404
19817 -7.547841 0.06395574 0.07296914 -0.3578464
19818 -7.547828 0.06395704 0.07296594 -0.3578524
19819 -7.547817 0.06395832 0.07296276 -0.3578586
19820 -7.547808 0.06395962 0.07295958 -0.3578646
19821 -7.547799 0.0639609 0.0729564 -0.3578706
19822 -7.54779 0.0639622 0.07295322 -0.3578766
19823 -7.547783 0.0639635 0.07295004 -0.3578828
19824 -7.547778 0.06396478 0.07294686 -0.3578888
19825 -7.547774 0.06396608 0.0729437 -0.3578948
19826 -7.547772 0.06396738 0.07294052 -0.357901
19827 -7.54777 0.06396868 0.07293736 -0.357907
19828 -7.54777 0.06396996 0.0729342 -0.3579132
19829 -7.547773 0.06397126 0.07293102 -0.3579192
19830 -7.547777 0.06397256 0.07292786 -0.3579254
19831 -7.547781 0.06397386 0.0729247 -0.3579314
19832 -7.547787 0.06397516 0.07292156 -0.3579376
19833 -7.547795 0.06397646 0.0729184 -0.3579436
19834 -7.547805 0.06397776 0.07291524 -0.3579498
19835 -7.547817 0.06397906 0.0729121 -0.357956
19836 -7.547832 0.06398036 0.07290894 -0.357962
19837 -7.547848 0.06398168 0.0729058 -0.3579682
19838 -7.547865 0.06398298 0.07290266 -0.3579742
19839 -7.547885 0.06398428 0.07289952 -0.3579804
19840 -7.547906 0.06398558 0.07289638 -0.3579866
19841 -7.547929 0.0639869 0.07289324 -0.3579928
19842 -7.547954 0.0639882 0.0728901 -0.3579988
19843 -7.547979 0.0639895 0.07288696 -0.358005
19844 -7.548001 0.06399082 0.07288384 -0.3580112
19845 -7.548023 0.06399212 0.0728807 -0.3580174
19846 -7.548043 0.06399344 0.07287758 -0.3580234
19847 -7.548065 0.06399474 0.07287446 -0.3580296
19848 -7.548087 0.06399606 0.07287132 -0.3580358
19849 -7.548107 0.06399738 0.0728682 -0.358042
19850 -7.548129 0.06399868 0.07286508 -0.3580482
19851 -7.548152 0.064 0.07286198 -0.3580544
19852 -7.548175 0.06400132 0.07285886 -0.3580606
19853 -7.548201 0.06400264 0.07285574 -0.3580668
19854 -7.548227 0.06400394 0.07285264 -0.358073
19855 -7.548254 0.06400526 0.07284952 -0.3580792
19856 -7.548283 0.06400658 0.07284642 -0.3580854
19857 -7.548314 0.0640079 0.07284332 -0.3580916
19858 -7.548343 0.06400922 0.07284022 -0.3580978
19859 -7.548373 0.06401054 0.07283712 -0.358104
19860 -7.548401 0.06401186 0.07283402 -0.3581102
19861 -7.548431 0.06401318 0.07283092 -0.3581164
19862 -7.548462 0.0640145 0.07282782 -0.3581226
19863 -7.548496 0.06401582 0.07282474 -0.358129
19864 -7.548533 0.06401714 0.07282164 -0.3581352
19865 -7.548572 0.06401848 0.07281856 -0.3581414
19866 -7.548615 0.0640198 0.07281548 -0.3581476
19867 -7.548661 0.06402112 0.0728124 -0.3581538
19868 -7.54871 0.06402244 0.0728093 -0.3581602
19869 -7.548762 0.06402378 0.07280624 -0.3581664
19870 -7.548817 0.0640251 0.07280316 -0.3581726
19871 -7.548874 0.06402642 0.07280008 -0.358179
19872 -7.548933 0.06402776 0.072797 -0.3581852
19873 -7.548992 0.06402908 0.07279394 -0.3581914
19874 -7.549054 0.06403042 0.07279086 -0.3581978
19875 -7.549119 0.06403174 0.0727878 -0.358204
19876 -7.549185 0.06403308 0.07278474 -0.3582104
19877 -7.549255 0.06403442 0.07278168 -0.3582166
19878 -7.549328 0.06403574 0.0727786 -0.3582228
19879 -7.549405 0.06403708 0.07277556 -0.3582292
19880 -7.549484 0.06403842 0.0727725 -0.3582354
19881 -7.549567 0.06403974 0.07276944 -0.3582418
19882 -7.549651 0.06404108 0.07276638 -0.358248
19883 -7.549738 0.06404242 0.07276334 -0.3582544
19884 -7.549823 0.06404376 0.07276028 -0.3582608
19885 -7.549912 0.0640451 0.07275724 -0.358267
19886 -7.55 0.06404644 0.0727542 -0.3582734
19887 -7.550086 0.06404778 0.07275116 -0.3582796
19888 -7.550173 0.06404912 0.07274812 -0.358286
19889 -7.550262 0.06405046 0.07274508 -0.3582924
19890 -7.550352 0.0640518 0.07274204 -0.3582986
19891 -7.550446 0.06405314 0.072739 -0.358305
19892 -7.550542 0.06405448 0.07273598 -0.3583114
19893 -7.550638 0.06405582 0.07273294 -0.3583178
19894 -7.550734 0.06405716 0.07272992 -0.358324
19895 -7.55083 0.0640585 0.07272688 -0.3583304
19896 -7.55093 0.06405986 0.07272386 -0.3583368
19897 -7.551033 0.0640612 0.07272084 -0.3583432
19898 -7.551138 0.06406254 0.07271782 -0.3583496
19899 -7.551246 0.06406388 0.0727148 -0.3583558
19900 -7.551354 0.06406524 0.07271178 -0.3583622
19901 -7.551463 0.06406658 0.07270876 -0.3583686
19902 -7.551574 0.06406794 0.07270576 -0.358375
19903 -7.551687 0.06406928 0.07270274 -0.3583814
19904 -7.551803 0.06407062 0.07269974 -0.3583878
19905 -7.551921 0.06407198 0.07269672 -0.3583942
19906 -7.552042 0.06407332 0.07269372 -0.3584006
19907 -7.552166 0.06407468 0.07269072 -0.358407
19908 -7.552291 0.06407604 0.07268772 -0.3584134
19909 -7.55242 0.06407738 0.07268472 -0.3584198
19910 -7.552548 0.06407874 0.07268172 -0.3584262
19911 -7.552678 0.0640801 0.07267872 -0.3584326
19912 -7.552811 0.06408144 0.07267574 -0.358439
19913 -7.552945 0.0640828 0.07267274 -0.3584454
19914 -7.553077 0.06408416 0.07266976 -0.3584518
19915 -7.553207 0.0640855 0.07266676 -0.3584582
19916 -7.553337 0.06408686 0.07266378 -0.3584648
19917 -7.553468 0.06408822 0.0726608 -0.3584712
19918 -7.553601 0.06408958 0.07265782 -0.3584776
19919 -7.553736 0.06409094 0.07265484 -0.358484
19920 -7.553871 0.0640923 0.07265186 -0.3584904
19921 -7.554006 0.06409366 0.07264888 -0.3584968
19922 -7.554143 0.06409502 0.0726459 -0.3585034
19923 -7.554281 0.06409638 0.07264294 -0.3585098
19924 -7.55442 0.06409774 0.07263996 -0.3585162
19925 -7.55456 0.0640991 0.072637 -0.3585228
19926 -7.554703 0.06410046 0.07263402 -0.3585292
19927 -7.554845 0.06410182 0.07263106 -0.3585356
19928 -7.55499 0.06410318 0.0726281 -0.358542
19929 -7.555136 0.06410454 0.07262514 -0.3585486
19930 -7.555285 0.0641059 0.07262218 -0.358555
19931 -7.555436 0.06410726 0.07261922 -0.3585616
19932 -7.555581 0.06410862 0.07261626 -0.358568
19933 -7.555727 0.06411 0.07261332 -0.3585744
19934 -7.555875 0.06411136 0.07261036 -0.358581
19935 -7.556025 0.06411272 0.07260742 -0.3585874
19936 -7.556177 0.06411408 0.07260446 -0.358594
19937 -7.556332 0.06411544 0.07260152 -0.3586004
19938 -7.556489 0.06411682 0.07259858 -0.358607
19939 -7.556648 0.06411818 0.07259562 -0.3586134
19940 -7.556807 0.06411954 0.07259268 -0.3586198
19941 -7.556966 0.06412092 0.07258974 -0.3586264
19942 -7.557125 0.06412228 0.07258682 -0.358633
19943 -7.557286 0.06412364 0.07258388 -0.3586394
19944 -7.55745 0.06412502 0.07258094 -0.358646
19945 -7.557615 0.06412638 0.07257802 -0.3586524
19946 -7.557783 0.06412776 0.07257508 -0.358659
19947 -7.557953 0.06412912 0.07257216 -0.3586654
19948 -7.558126 0.06413048 0.07256922 -0.358672
19949 -7.5583 0.06413186 0.0725663 -0.3586784
19950 -7.558475 0.06413322 0.07256338 -0.358685
19951 -7.558653 0.0641346 0.07256046 -0.3586916
19952 -7.558833 0.06413596 0.07255754 -0.358698
19953 -7.559015 0.06413734 0.07255462 -0.3587046
19954 -7.559198 0.0641387 0.0725517 -0.3587112
19955 -7.55938 0.06414008 0.07254878 -0.3587176
19956 -7.559564 0.06414144 0.07254588 -0.3587242
19957 -7.559749 0.06414282 0.07254296 -0.3587308
19958 -7.559933 0.0641442 0.07254006 -0.3587372
19959 -7.560116 0.06414556 0.07253714 -0.3587438
19960 -7.560301 0.06414694 0.07253424 -0.3587504
19961 -7.560486 0.0641483 0.07253134 -0.358757
19962 -7.560671 0.06414968 0.07252844 -0.3587634
19963 -7.560857 0.06415104 0.07252554 -0.35877
19964 -7.561046 0.06415242 0.07252264 -0.3587766
19965 -7.561234 0.0641538 0.07251974 -0.3587832
19966 -7.561422 0.06415516 0.07251684 -0.3587896
19967 -7.561607 0.06415654 0.07251396 -0.3587962
19968 -7.561793 0.06415792 0.07251106 -0.3588028
19969 -7.56198 0.06415928 0.07250816 -0.3588094
19970 -7.562171 0.06416066 0.07250528 -0.358816
19971 -7.562361 0.06416202 0.0725024 -0.3588224
19972 -7.562554 0.0641634 0.0724995 -0.358829
19973 -7.562748 0.06416478 0.07249662 -0.3588356
19974 -7.562945 0.06416614 0.07249374 -0.3588422
19975 -7.563145 0.06416752 0.07249086 -0.3588488
19976 -7.563348 0.0641689 0.07248798 -0.3588554
19977 -7.563554 0.06417026 0.0724851 -0.3588618
19978 -7.563763 0.06417164 0.07248222 -0.3588684
19979 -7.563975 0.06417302 0.07247936 -0.358875
19980 -7.564191 0.06417438 0.07247648 -0.3588816
19981 -7.564409 0.06417576 0.07247362 -0.3588882
19982 -7.56463 0.06417714 0.07247074 -0.3588948
19983 -7.564853 0.0641785 0.07246788 -0.3589014
19984 -7.565079 0.06417988 0.07246502 -0.358908
19985 -7.565306 0.06418126 0.07246214 -0.3589146
19986 -7.565535 0.06418262 0.07245928 -0.358921
19987 -7.565766 0.064184 0.07245642 -0.3589276
19988 -7.565997 0.06418538 0.07245356 -0.3589342
19989 -7.566228 0.06418674 0.0724507 -0.3589408
19990 -7.566459 0.06418812 0.07244786 -0.3589474
19991 -7.56669 0.0641895 0.072445 -0.358954
19992 -7.566921 0.06419088 0.07244214 -0.3589606
19993 -7.567154 0.06419224 0.0724393 -0.3589672
19994 -7.567389 0.06419362 0.07243644 -0.3589738
19995 -7.567625 0.06419498 0.0724336 -0.3589804
19996 -7.56786 0.06419636 0.07243076 -0.358987
19997 -7.568092 0.06419774 0.0724279 -0.3589936
19998 -7.568325 0.0641991 0.07242506 -0.3590002
19999 -7.568559 0.06420048 0.07242222 -0.3590068
20000 -7.568796 0.06420186 0.07241938 -0.3590134
20001 -7.569034 0.06420322 0.07241654 -0.35902
20002 -7.569274 0.0642046 0.07241372 -0.3590266
20003 -7.569512 0.06420598 0.07241088 -0.3590332
20004 -7.569751 0.06420734 0.07240804 -0.3590398
20005 -7.569992 0.06420872 0.07240522 -0.3590464
20006 -7.570235 0.06421008 0.07240238 -0.359053
20007 -7.57048 0.06421146 0.07239956 -0.3590596
20008 -7.570727 0.06421284 0.07239672 -0.3590662
20009 -7.570975 0.0642142 0.0723939 -0.3590728
20010 -7.571223 0.06421558 0.07239108 -0.3590794
20011 -7.571472 0.06421694 0.07238826 -0.359086
20012 -7.571723 0.06421832 0.07238544 -0.3590926
20013 -7.571976 0.0642197 0.07238262 -0.3590992
20014 -7.57223 0.06422106 0.0723798 -0.3591058
20015 -7.572485 0.06422244 0.07237698 -0.3591124
20016 -7.572741 0.0642238 0.07237416 -0.359119
20017 -7.572996 0.06422518 0.07237136 -0.3591256
20018 -7.573252 0.06422654 0.07236854 -0.3591322
20019 -7.573509 0.06422792 0.07236572 -0.3591388
20020 -7.573767 0.06422928 0.07236292 -0.3591456
20021 -7.574027 0.06423066 0.07236012 -0.3591522
20022 -7.574289 0.06423202 0.0723573 -0.3591588
20023 -7.574553 0.0642334 0.0723545 -0.3591654
20024 -7.574819 0.06423476 0.0723517 -0.359172
20025 -7.575087 0.06423614 0.0723489 -0.3591786
20026 -7.575357 0.0642375 0.0723461 -0.3591852
20027 -7.575625 0.06423886 0.0723433 -0.3591918
20028 -7.575893 0.06424024 0.0723405 -0.3591984
20029 -7.576162 0.0642416 0.07233772 -0.359205
20030 -7.576429 0.06424298 0.07233492 -0.3592116
20031 -7.576695 0.06424434 0.07233212 -0.3592182
20032 -7.57696 0.0642457 0.07232934 -0.3592248
20033 -7.577224 0.06424708 0.07232654 -0.3592314
20034 -7.577489 0.06424844 0.07232376 -0.3592382
20035 -7.577755 0.0642498 0.07232098 -0.3592448
20036 -7.578024 0.06425118 0.0723182 -0.3592514
20037 -7.578294 0.06425254 0.0723154 -0.359258
20038 -7.578566 0.0642539 0.07231262 -0.3592646
20039 -7.578836 0.06425528 0.07230984 -0.3592712
20040 -7.579108 0.06425664 0.07230706 -0.3592778
20041 -7.579382 0.064258 0.0723043 -0.3592844
20042 -7.579656 0.06425936 0.07230152 -0.359291
20043 -7.57993 0.06426072 0.07229874 -0.3592976
20044 -7.580206 0.0642621 0.07229596 -0.3593042
20045 -7.580484 0.06426346 0.0722932 -0.3593108
20046 -7.580763 0.06426482 0.07229042 -0.3593174
20047 -7.581045 0.06426618 0.07228766 -0.359324
20048 -7.581328 0.06426754 0.0722849 -0.3593306
20049 -7.581613 0.0642689 0.07228212 -0.3593372
20050 -7.5819 0.06427026 0.07227936 -0.359344
20051 -7.582188 0.06427162 0.0722766 -0.3593506
20052 -7.582477 0.06427298 0.07227384 -0.3593572
20053 -7.582768 0.06427434 0.07227108 -0.3593638
20054 -7.583061 0.0642757 0.07226832 -0.3593704
20055 -7.583356 0.06427706 0.07226556 -0.359377
20056 -7.583652 0.06427842 0.0722628 -0.3593836
20057 -7.583951 0.06427978 0.07226006 -0.3593902
20058 -7.584247 0.06428114 0.0722573 -0.3593968
20059 -7.584544 0.0642825 0.07225456 -0.3594034
20060 -7.584842 0.06428386 0.0722518 -0.35941
20061 -7.585142 0.0642852 0.07224906 -0.3594166
20062 -7.585444 0.06428656 0.0722463 -0.3594232
20063 -7.585746 0.06428792 0.07224356 -0.3594298
20064 -7.586049 0.06428928 0.07224082 -0.3594364
20065 -7.58635 0.06429062 0.07223808 -0.359443
20066 -7.586653 0.06429198 0.07223532 -0.3594496
20067 -7.586957 0.06429334 0.07223258 -0.3594562
20068 -7.587263 0.06429468 0.07222984 -0.3594628
20069 -7.587567 0.06429604 0.07222712 -0.3594694
20070 -7.587867 0.0642974 0.07222438 -0.3594758
20071 -7.588168 0.06429874 0.07222164 -0.3594824
20072 -7.58847 0.0643001 0.0722189 -0.359489
20073 -7.588774 0.06430144 0.07221618 -0.3594956
20074 -7.589079 0.0643028 0.07221344 -0.3595022
20075 -7.589383 0.06430414 0.07221072 -0.3595088
20076 -7.589688 0.06430548 0.07220798 -0.3595154
20077 -7.589994 0.06430684 0.07220526 -0.359522
20078 -7.590301 0.06430818 0.07220252 -0.3595286
20079 -7.590608 0.06430952 0.0721998 -0.3595352
20080 -7.590917 0.06431088 0.07219708 -0.3595416
20081 -7.591227 0.06431222 0.07219436 -0.3595482
20082 -7.591534 0.06431356 0.07219164 -0.3595548
20083 -7.591838 0.0643149 0.07218892 -0.3595614
20084 -7.592142 0.06431626 0.0721862 -0.359568
20085 -7.592449 0.0643176 0.07218348 -0.3595744
20086 -7.592758 0.06431894 0.07218076 -0.359581
20087 -7.593066 0.06432028 0.07217804 -0.3595876
20088 -7.593371 0.06432162 0.07217534 -0.3595942
20089 -7.593678 0.06432296 0.07217262 -0.3596008
20090 -7.593988 0.0643243 0.07216992 -0.3596072
20091 -7.594301 0.06432564 0.0721672 -0.3596138
20092 -7.594618 0.06432698 0.0721645 -0.3596204
20093 -7.594938 0.0643283 0.07216178 -0.3596268
20094 -7.59526 0.06432964 0.07215908 -0.3596334
20095 -7.595583 0.06433098 0.07215638 -0.35964
20096 -7.595909 0.06433232 0.07215366 -0.3596466
20097 -7.596238 0.06433364 0.07215096 -0.359653
20098 -7.596567 0.06433498 0.07214826 -0.3596596
20099 -7.596897 0.06433632 0.07214556 -0.359666
20100 -7.597229 0.06433764 0.07214286 -0.3596726
20101 -7.597563 0.06433898 0.07214016 -0.3596792
20102 -7.597901 0.0643403 0.07213748 -0.3596856
20103 -7.598242 0.06434164 0.07213478 -0.3596922
20104 -7.598586 0.06434296 0.07213208 -0.3596986
20105 -7.598934 0.0643443 0.07212938 -0.3597052
20106 -7.599284 0.06434562 0.0721267 -0.3597116
20107 -7.599637 0.06434694 0.072124 -0.3597182
20108 -7.599993 0.06434828 0.07212132 -0.3597246
20109 -7.60035 0.0643496 0.07211862 -0.3597312
20110 -7.60071 0.06435092 0.07211594 -0.3597376
20111 -7.601067 0.06435224 0.07211324 -0.3597442
20112 -7.601425 0.06435356 0.07211056 -0.3597506
20113 -7.601786 0.0643549 0.07210788 -0.3597572
20114 -7.602148 0.06435622 0.0721052 -0.3597636
20115 -7.60251 0.06435754 0.07210252 -0.35977
20116 -7.60287 0.06435886 0.07209984 -0.3597766
20117 -7.603231 0.06436016 0.07209716 -0.359783
20118 -7.603594 0.06436148 0.07209448 -0.3597894
20119 -7.603956 0.0643628 0.0720918 -0.359796
20120 -7.60432 0.06436412 0.07208912 -0.3598024
20121 -7.604685 0.06436544 0.07208644 -0.3598088
20122 -7.605053 0.06436674 0.07208376 -0.3598154
20123 -7.605423 0.06436806 0.0720811 -0.3598218
20124 -7.605794 0.06436938 0.07207842 -0.3598282
20125 -7.606164 0.06437068 0.07207574 -0.3598346
20126 -7.606535 0.064372 0.07207308 -0.359841
20127 -7.606909 0.0643733 0.0720704 -0.3598476
20128 -7.607282 0.06437462 0.07206774 -0.359854
20129 -7.607658 0.06437592 0.07206508 -0.3598604
20130 -7.608035 0.06437722 0.0720624 -0.3598668
20131 -7.608414 0.06437854 0.07205974 -0.3598732
20132 -7.608794 0.06437984 0.07205708 -0.3598796
20133 -7.609175 0.06438114 0.07205442 -0.359886
20134 -7.609559 0.06438244 0.07205176 -0.3598924
20135 -7.609945 0.06438374 0.07204908 -0.3598988
20136 -7.610332 0.06438504 0.07204642 -0.3599052
20137 -7.610722 0.06438634 0.07204378 -0.3599116
20138 -7.611113 0.06438764 0.07204112 -0.359918
20139 -7.611506 0.06438894 0.07203846 -0.3599244
20140 -7.611899 0.06439024 0.0720358 -0.3599308
20141 -7.612284 0.06439154 0.07203314 -0.3599372
20142 -7.61267 0.06439284 0.07203048 -0.3599434
20143 -7.613057 0.06439412 0.07202784 -0.3599498
20144 -7.613447 0.06439542 0.07202518 -0.3599562
20145 -7.613837 0.06439672 0.07202254 -0.3599626
20146 -7.614228 0.064398 0.07201988 -0.359969
20147 -7.61462 0.0643993 0.07201724 -0.3599752
20148 -7.615012 0.06440058 0.07201458 -0.3599816
20149 -7.615405 0.06440188 0.07201194 -0.359988
20150 -7.615801 0.06440316 0.07200928 -0.3599942
20151 -7.616198 0.06440444 0.07200664 -0.3600006
20152 -7.616593 0.06440572 0.072004 -0.3600068
20153 -7.616988 0.06440702 0.07200136 -0.3600132
20154 -7.617382 0.0644083 0.0719987 -0.3600196
20155 -7.617777 0.06440958 0.07199606 -0.3600258
20156 -7.618175 0.06441086 0.07199342 -0.3600322
20157 -7.618575 0.06441214 0.07199078 -0.3600384
20158 -7.618977 0.06441342 0.07198814 -0.3600448
20159 -7.619378 0.0644147 0.0719855 -0.360051
20160 -7.619781 0.06441596 0.07198286 -0.3600572
20161 -7.620184 0.06441724 0.07198024 -0.3600636
20162 -7.620588 0.06441852 0.0719776 -0.3600698
20163 -7.620994 0.06441978 0.07197496 -0.360076
20164 -7.621402 0.06442106 0.07197232 -0.3600824
20165 -7.621813 0.06442232 0.0719697 -0.3600886
20166 -7.622226 0.0644236 0.07196706 -0.3600948
20167 -7.622643 0.06442486 0.07196442 -0.360101
20168 -7.623059 0.06442614 0.0719618 -0.3601072
20169 -7.623476 0.0644274 0.07195916 -0.3601134
20170 -7.623895 0.06442866 0.07195654 -0.3601198
20171 -7.624316 0.06442992 0.07195392 -0.360126
20172 -7.62474 0.06443118 0.07195128 -0.3601322
20173 -7.625165 0.06443244 0.07194866 -0.3601384
20174 -7.625593 0.0644337 0.07194604 -0.3601446
20175 -7.626022 0.06443496 0.0719434 -0.3601508
20176 -7.626451 0.06443622 0.07194078 -0.360157
20177 -7.626883 0.06443748 0.07193816 -0.360163
20178 -7.627315 0.06443872 0.07193554 -0.3601692
20179 -7.62775 0.06443998 0.07193292 -0.3601754
20180 -7.628185 0.06444124 0.0719303 -0.3601816
20181 -7.628621 0.06444248 0.07192768 -0.3601878
20182 -7.629058 0.06444374 0.07192506 -0.3601938
20183 -7.629494 0.06444498 0.07192244 -0.3602
20184 -7.629932 0.06444622 0.07191982 -0.3602062
20185 -7.630371 0.06444748 0.0719172 -0.3602122
20186 -7.630813 0.06444872 0.07191458 -0.3602184
20187 -7.631257 0.06444996 0.07191198 -0.3602244
20188 -7.631702 0.0644512 0.07190936 -0.3602306
20189 -7.632145 0.06445244 0.07190674 -0.3602366
20190 -7.63259 0.06445368 0.07190414 -0.3602428
20191 -7.633037 0.06445492 0.07190152 -0.3602488
20192 -7.633486 0.06445616 0.0718989 -0.360255
20193 -7.633938 0.06445738 0.0718963 -0.360261
20194 -7.634392 0.06445862 0.07189368 -0.360267
20195 -7.634848 0.06445984 0.07189108 -0.3602732
20196 -7.635306 0.06446108 0.07188846 -0.3602792
20197 -7.635765 0.0644623 0.07188586 -0.3602852
20198 -7.636226 0.06446354 0.07188326 -0.3602912
20199 -7.636689 0.06446476 0.07188064 -0.3602972
20200 -7.637153 0.06446598 0.07187804 -0.3603032
20201 -7.637619 0.06446722 0.07187544 -0.3603094
20202 -7.638086 0.06446844 0.07187284 -0.3603154
